date,city,מחוז,age,דסק,pop,נותרים לחיסון,לא מחוסנים ולא מחלימים,מחלימים,מחלימים שהתחסנו,מחוסנים מלא,מחוסנים מלא שדעך חיסונם,מחוסנים ב3 מנות,בתהליך חיסון,מחוסנים מנה 1 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 1,% מחוסנים מנה 1 מכלל האוכלוסיה,% מחוסנים מנה 1 מהפוטנציאל,מחוסנים מנה 2 מכלל האוכלוסיה,אוכלוסיה פוטנציאלית לחיסון מנה 2,% מחוסנים מנה 2,% מחוסנים מנה 2 ממתחסני מנה 1,מחוסנים מנה 3 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 3,% מחוסנים מנה 3 מהפוטנציאל
00/01/1900,טירה,לא ידוע,other,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טירת יהודה,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טירת יהודה,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טירת כרמל,מחוז חיפה,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טירת צבי,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טירת צבי,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טל שחר,מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טל שחר,מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טל-אל,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טל-אל,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טללים,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טללים,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טלמון,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טמרה,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טמרה,מחוז צפון,other,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טמרה (יזרעאל),מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טמרה (יזרעאל),מחוז צפון,other,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טנא,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טנא,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טפחות,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,טפחות,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יאנוח-ג'ת,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יבול,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יבול,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יבנאל,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יבנאל,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יבנה,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יגור,מחוז חיפה,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יגור,מחוז חיפה,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יגל,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יגל,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד בנימין,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד בנימין,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד השמונה,מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד השמונה,מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד חנה,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד חנה,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד מרדכי,מחוז אשקלון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד מרדכי,מחוז אשקלון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יד נתן,מחוז אשקלון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"יד רמב""ם",מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"יד רמב""ם",מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ידידה,מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ידידה,מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יהוד,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יהל,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יהל,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יובל,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יובל,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יובלים,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יובלים,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יודפת,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יונתן,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יונתן,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יושיביה,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יושיביה,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יזרעאל,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יזרעאל,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יחיעם,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יחיעם,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יטבתה,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ייט""ב",מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ייט""ב",מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יכיני,מחוז אשקלון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יכיני,מחוז אשקלון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ינוב,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ינוב,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ינון,מחוז אשקלון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ינון,מחוז אשקלון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יסוד המעלה,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יסודות,מחוז מרכז,empty,דסק חרדי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יסעור,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יסעור,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעד,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעד,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעל,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעל,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעף,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יעף,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יערה,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יערה,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפיע,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפית,מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפית,מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפעת,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפעת,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפתח,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יפתח,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יצהר,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יצהר,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יציץ,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יציץ,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקום,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקום,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקיר,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקיר,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקנעם (מושבה),מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקנעם (מושבה),מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקנעם עילית,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יקנעם עילית,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יראון,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יראון,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירדנה,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירדנה,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירוחם,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - empty,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - א-טור,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - בוכרים, גאולה, מקור ברוך ומאה שערים",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - בית הכרם ורמת מוצא,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - בית וגן,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - בית חנינא,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - בית צפאפא,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - בית צפאפא,מחוז ירושלים,other,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - בקעה, תלפיות, ארנונה, מקור חיים וגבעת חנניה",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - גבעה צרפתית, גבעת המבתר והר הצופים",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - גבעת שאול, גבעת מרדכי, וקריית משה",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - גוננים,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - גילה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - גינות העיר,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - העיר העתיקה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - הר נוף,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - ואדי ג'וז, שייח ג'ראח ובאב א-זהרה",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - חומת שמואל,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - כפר עקב,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - לב העיר, קרית הלאום, מוסררה והרובע היהודי",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - ללא מנהל,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - ללא מנהל,מחוז ירושלים,other,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - מ.פ שועפאט וענתא,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - נווה יעקב,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - סילואן/ עיר דוד ואבו תור,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - סנהדריה, מעלות דפנה, רמת אשכול, שמואל הנביא ובית ישראל",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - עיסיוויה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - פסגת זאב,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - צור באחר - ג'בל מוכבר,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,"ירושלים - קרית היובל, רמת שרת, רמת דניה, הולילנד, מלחה",מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - קרית מנחם וגבעת משואה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - ראס אל עמוד,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - רוממה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - רמות,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - רמת שלמה,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - שועפאט,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירושלים - תלפיות מזרח,מחוז ירושלים,empty,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירחיב,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירחיב,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירכא,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירקונה,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ירקונה,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישע,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישע,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישעי,מחוז ירושלים,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישעי,מחוז ירושלים,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישרש,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,ישרש,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יתד,מחוז דרום,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,יתד,מחוז דרום,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כאבול,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כאוכב אבו אל-היג'א,מחוז צפון,empty,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כאוכב אבו אל-היג'א,מחוז צפון,other,דסק ערבי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כברי,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כברי,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כדורי,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כדורי,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כדיתה,מחוז צפון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כדיתה,מחוז צפון,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב השחר,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב השחר,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב יאיר,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב יאיר,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב יעקב,מחוז מרכז,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב יעקב,מחוז מרכז,other,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
00/01/1900,כוכב מיכאל,מחוז אשקלון,empty,דסק כללי,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
